"sample","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4589543",438309783,2124422,0.552016975252565,158.723774749085,337196279,26.9262127704531,194,50
"mgm4589544",503815551,2459123,0.572026120703112,157.303181662731,386827872,27.3758787154805,194,50
"mgm4589545",504633842,2413205,0.543476164880932,161.46881719539,389657357,26.6103954366633,194,50
"mgm4589546",371457836,1810149,0.546533735636286,157.62969125746,285333228,27.1961043660929,194,50
"mgm4589547",343445985,1678082,0.545998389185121,157.097120998855,263621851,27.1755088486932,194,50
"mgm4589548",376854834,1840093,0.553420134758511,157.228793870745,289315603,27.1088097823843,194,50
"mgm4622650",1785707801,12294439,0.61160373790493,98.7736814180785,1214367001,8.39770645889498,101,50
"mgm4622653",2314847325,15873565,0.586996021902175,99.352943084934,1577085400,7.23958125058367,101,50
"mgm4622655",73869190,507322,0.612477887938086,99.1314313197535,50291556,7.69575331950311,101,50
"mgm4622656",70162229,482592,0.610381191854799,98.9133843909555,47734808,8.15061091282968,101,50
"mgm4622660",2188769743,15061575,0.585781159931874,98.8494155491707,1488827886,8.26765205061998,101,50
"mgm4628866",862573143,4460133,0.614656422166109,145.993494588614,651150403,28.2058997327302,194,50
"mgm4628868",619367603,3130003,0.579467322933478,150.398047861296,470746341,28.5239950994918,194,50
"mgm4628869",27958939,148056,0.620848775583993,141.523045334198,20953336,27.9845552755557,194,50
"mgm4642551",25320199,105584,0.563719604996055,193.693504697681,20450935,55.268774340055,459,50
"mgm4642552",10239636,42324,0.536000064688408,195.772469520839,8285874,57.4426169388817,465,50
"mgm4642553",223330398,907877,0.58298885153278,199.798013387276,181392021,56.7106073517306,473,50
"mgm4642554",1864214360,7966495,0.545751842643678,188.030151779421,1497941264,62.6389848204595,476,50
"mgm4642555",3933192482,15755436,0.506198163307884,203.409336307799,3204802780,57.1442750520256,490,50
"mgm4642556",3313104501,13341844,0.534248350871273,202.1049780675,2696453089,56.5647719355377,478,50
"mgm4642557",2494661923,9981363,0.50867609900505,203.695275885668,2033156490,57.4416656277576,492,50
"mgm4642558",5371735383,21721678,0.527009045184734,201.094389669159,4368107580,56.5050329210633,490,50
"mgm4642559",508385281,2130558,0.473063723520363,192.517483682678,410169665,55.8722480113308,479,50
"mgm4642560",255873129,1035449,0.473969024779413,200.899932299901,208021634,57.9069863597166,479,50
"mgm4642561",1107626287,5140342,0.443779036909537,169.651598667949,872067238,44.4307856660554,490,50
"mgm4642563",4411850787,18334312,0.517776397662629,194.510935016269,3566224170,57.7064018503021,489,50
"mgm4642564",2701657931,11096410,0.523197123149422,197.316509303459,2189504887,58.3078998033522,490,50
"mgm4642566",189222019,760721,0.466413861820348,202.526817321988,154066403,60.9832441389707,475,50
"mgm4642567",1195242863,5366587,0.522675033659671,176.869093149892,949183376,55.7986982567591,490,50
"mgm4653312",1287228741,6138220,0.453089646021436,163.00161871031,1000539796,36.7137545587978,224,50
"mgm4653313",873051516,4172824,0.45500246608158,162.524273249962,678185188,37.3514394767854,224,50
"mgm4653314",1209037350,5815666,0.448643350237827,161.216528940967,937581486,36.6715652201187,224,50
"mgm4653315",1587217785,7588606,0.455565469078837,162.459656885599,1232842327,36.4783908983064,224,50
"mgm4653316",1109683749,5304973,0.450641482480363,162.479260874655,861948092,36.7130193247014,224,50
"mgm4653317",908697267,4240671,0.453060355341794,167.496881271855,710299167,37.466523020095,224,50
"mgm4693459",4185845971,27323653,0.587349373245564,104.834806385515,2864469872,20.4902647810814,194,50
"mgm4694205",3050358136,14625857,0.480216343220169,139.557658193978,2041150352,53.865743532817,293,50
"mgm4694206",3804571702,19550524,0.581926327194633,125.829210255439,2460026995,51.9577307200271,293,50
"mgm4694207",4825749145,25507094,0.541859266280234,120.506179222141,3073762441,51.1736769969045,293,50
"mgm4694208",3628162050,19494855,0.529828842550086,117.473477899682,2290128418,50.3765562052775,293,50
"mgm4694209",4155187212,21444055,0.583635467436085,125.008225636429,2680683266,51.7100275661919,293,50
"mgm4694210",3617325703,19339064,0.571012198153272,118.397695514116,2289700611,51.205173699273,293,50
"mgm4694211",1149328368,6186158,0.50088329880458,117.160326813508,724772293,46.0891995160608,293,50
"mgm4694212",4307637229,22469067,0.598757827877995,122.987525027185,2763414940,51.5337993964946,293,50
"mgm4694213",2507413615,13858111,0.60883513900173,135.991275362133,1884582189,51.3770544398571,293,50
"mgm4694214",4104348847,19448626,0.567709570695344,141.994391480406,2761595814,54.1852922781425,293,50
"mgm4737385",167694491,715085,0.588197912705341,186.527995972507,133383372,71.7741287347832,301,50
"mgm4737386",167694491,715085,0.588197912705341,186.527995972507,133383372,71.7741287347832,301,50
"mgm4639039",3349324608,14859022,0.537014812832278,134.919006109554,2004764480,49.8193991133779,292,50
"mgm4639040",3623368199,15844615,0.550513150295864,148.510696788783,2353094814,53.5649928611537,292,50
"mgm4639041",1590804112,7225161,0.581552456538142,137.513544957683,993557502,52.1230931617073,292,50
"mgm4639042",4120097605,18059905,0.591115655549734,152.614481748381,2756203042,52.0278979781356,292,50
"mgm4639044",2921595044,12843322,0.529266945665823,149.304007327699,1917559442,53.2112324296344,292,50
"mgm4639045",5029913436,21514843,0.596162042900722,153.611180104823,3304920423,52.9076225580228,292,50
"mgm4639046",3896293965,16956545,0.598467692446599,147.096796487728,2494253449,53.8870405039318,292,50
"mgm4639047",4414368510,19360189,0.598216994247857,151.247444536828,2928179112,53.1040824362589,292,50
"mgm4639048",6678271778,32724993,0.572288722483466,123.863197006643,4053422255,51.6544164010104,292,50
"mgm4639049",2848013224,13383919,0.606350244922933,132.198293489373,1769331252,52.9566748729191,292,50
"mgm4639050",2365651892,11292863,0.642937685715066,124.921307643598,1410719213,53.5792881439231,292,50
"mgm4639051",3972357069,17719407,0.570074304093469,150.344767180978,2664020120,52.5514121550941,292,50
"mgm4639052",6502512119,30845836,0.61363563381022,142.795950416127,4404660468,49.4718901768743,292,50
"mgm4639053",2253194934,11018860,0.591473395131979,114.355603211221,1260068382,47.7212524264952,292,50
"mgm4639054",3624487432,15568053,0.57510754987664,152.881966486111,2380074557,53.0898260564567,292,50
"mgm4639055",3143117786,15362906,0.642835434876791,126.730595175158,1946950221,51.9115595536047,292,50
"mgm4729586",97239519,470036,0.654809579796159,137.902290462858,64819041,51.7240734413788,293,50
"mgm4729587",2910359507,14109447,0.615982268645439,137.304652265961,1937292714,51.9116791202244,293,50
"mgm4729588",2620482515,12667140,0.582399260953613,137.898077466579,1746774253,52.4803315694062,293,50
"mgm4729589",3871905632,19264609,0.588098651380237,132.10451709661,2544941869,52.0345717115069,293,50
"mgm4729590",1062047759,5260593,0.633957481699913,132.992150314613,699617575,51.2334104733279,293,50
"mgm4729591",5154317053,27900962,0.608481780595935,116.111956892382,3239635297,34.789092959715,151,50
"mgm4729592",1521721124,7614648,0.652707416196712,130.98077980755,997372533,51.6240197951674,293,50
"mgm4729593",868752035,4279513,0.611798565433209,134.090511233404,573842086,51.5338625102612,293,50
"mgm4729594",2634542655,12676169,0.5940621446623,138.8451581862,1760024690,53.0843219473032,293,50
"mgm4729595",2900260136,16272171,0.565661842946322,109.717629749589,1785344033,35.0211055866102,151,50
"mgm4729596",4430079191,22077795,0.51367217757203,131.78058438354,2909424727,51.7856480911706,293,50
"mgm4729597",3641232463,20032234,0.608093997454867,113.193903236154,2267526757,35.0623299089453,151,50
"mgm4729598",2677714336,13506567,0.594474681944582,129.417165664673,1747981619,51.571788297761,293,50
"mgm4729599",3285815559,15943880,0.571793563845862,137.123869158574,2186286515,52.6350808524772,293,50
"mgm4730069",2359926779,11545838,0.636216725531948,135.46060667056,1564006220,51.1334959254592,293,50
"mgm4730070",2032928908,9907814,0.650714329314577,136.2386441651,1349827146,52.5615733892988,293,50
"mgm4730071",3279406914,15946484,0.623736579775558,136.694615063734,2179798492,51.6872856559752,293,50
"mgm4730072",3254067887,15620427,0.646827687119707,139.32257728934,2176278148,52.8157891087193,293,50
"mgm4730294",244942783,1264942,0.588538632828979,124.881804857456,157968240,52.0085892802165,293,50
"mgm4730295",1119468258,5607386,0.628529528224807,130.782660583737,733348860,51.406570013726,293,50
"mgm4730296",1109460541,5457727,0.654839124351239,134.367237496489,733339700,52.5594548400491,293,50
"mgm4730297",1697534828,8359607,0.652919741862269,134.149301516208,1121435440,51.0725304167552,293,50
"mgm4730298",1526328922,7642275,0.63235018986422,130.863514463952,1000094965,51.4456416473456,293,50
"mgm4730299",1986025347,9841328,0.641087863337099,132.911506861676,1308025734,51.9363128457923,293,50
"mgm4730300",1844390927,8856067,0.646032283032804,139.26395351345,1233330903,52.5040236144146,293,50
"mgm4730301",1321285792,6177104,0.543422004819752,144.811293609433,894514421,54.8531487956802,293,50
"mgm4730302",2231163742,10937347,0.648098889370542,135.067029600505,1477274971,52.3280059189885,293,50
"mgm4730303",1568864194,7822520,0.63908149866465,131.685919243415,1030115737,51.3584741682347,293,50
"mgm4730304",2569252153,12709693,0.652226503780098,133.249672435046,1693562429,51.3712898216601,293,50
"mgm4730305",1176554133,6127254,0.632822725347972,123.287841176488,755415918,52.144705169391,293,50
"mgm4730306",2132379214,10507275,0.587313530689871,134.030560159509,1408295954,52.2933140140242,293,50
"mgm4730486",1850929652,8999882,0.642829281089893,136.705879588199,1230336785,51.1945189209584,293,50
"mgm4730487",58762922,297359,0.626486304934431,128.791820661221,38297407,52.997250139296,293,50
"mgm4730488",1910153722,9148302,0.611086190776047,139.791780594913,1278857426,52.3764104611008,293,50
"mgm4730489",1501550496,7313258,0.656673673240293,136.367939979692,997293928,51.2448355186755,293,50
"mgm4730490",1050449487,5243195,0.613833983063042,131.475225315862,689350244,52.3472504776375,293,50
"mgm4730491",2231022341,11249522,0.629620598957352,129.486129899564,1456657067,53.3575535371413,293,50
"mgm4730492",1639879702,8199496,0.623561750261465,131.133742488563,1075230597,51.7769148113327,293,50
"mgm4730493",1511028382,7512513,0.63888952184581,132.255740788735,993572972,51.1104018491239,293,50
"mgm4730494",106747219,536729,0.66298286624904,130.03995871287,69796217,51.5569024329674,293,50
"mgm4730495",1173070053,5948121,0.64831068186301,128.400442929792,763741371,51.6850658103372,293,50
"mgm4730496",1462126230,7332650,0.603331189117535,130.545158980723,957241960,52.158362894054,293,50
"mgm4633656",1663330862,6364114,0.560109917040598,210.090745703173,1337041456,108.981876407769,594,50
"mgm4633657",1141647737,3725404,0.568786141935051,254.036573751464,946388868,112.863851619911,594,50
"mgm4682197",4427407259,30115588,0.547594947480772,99.5637820520058,2998421840,13.1939664726139,191,50
"mgm4682198",4373544159,29709365,0.58855140224086,99.7587163172286,2963768115,13.6101346765218,191,50
"mgm4682199",6825165419,46603187,0.557939035775158,98.9996579203907,4613699571,12.22012921798,191,50
"mgm4682200",4746494911,32347832,0.574699358201323,99.2740221663078,3211299391,12.1592365003637,191,50
"mgm4682201",4804418800,32833766,0.585136138860289,98.8675473900862,3246193916,11.8204052957552,191,50
"mgm4682202",5291540323,36127126,0.569559937422378,99.0119018047547,3577015452,11.8331277619945,191,50
"mgm4682203",4718603301,32214957,0.58291620019761,99.0146158196021,3189751591,11.9361834336667,191,50
"mgm4682204",4771406512,32488464,0.505413254311021,99.4092837075954,3229654935,12.1576758804006,191,50
"mgm4682205",4702862896,32064877,0.533386534199253,99.2049912744091,3180995843,11.2838295410616,191,50
"mgm4682206",2888722880,19384529,0.57705857227836,101.598236304839,1969433958,17.1672320609217,191,50
"mgm4682207",5263013779,35525093,0.541528912723994,100.707173968552,3577631721,15.1643454982566,191,50
"mgm4682208",4548191065,31078114,0.544826617102429,98.8905415882058,3073331525,11.5559334549486,191,50
"mgm4682209",4999779149,34147520,0.554173457986486,98.9630798078455,3379343747,11.9460166934985,191,50
"mgm4682210",4868060220,33242469,0.578243392781176,98.9809168506708,3290370060,11.708612940171,191,50
"mgm4682211",4875270942,33251732,0.55490378528049,99.1560398718479,3297110064,11.5701476617818,191,50
"mgm4682212",4428311259,30199730,0.577255368794948,99.1740951657515,2995030897,11.9927641350901,191,50
"mgm4682213",4576807796,31186758,0.545657492805451,99.3019601139689,3096906199,12.4896487048862,191,50
"mgm4682214",4688196711,31972403,0.551237785639083,99.18088077396,3171051090,12.4657319984613,191,50
"mgm4682215",5131503559,34888114,0.576938928132447,99.6276466248649,3475820693,12.740364509488,191,50
"mgm4682216",4715720563,32146491,0.551059592087041,99.2433012673141,3190323891,12.7133859591331,191,50
"mgm4682217",5428856433,37164953,0.560159076366218,98.6198922947649,3665203662,11.6158684826515,191,50
"mgm4682218",4717920463,32254093,0.557027635064367,98.8194112604561,3187330481,11.8845692344364,191,50
"mgm4682247",4868060220,33242469,0.578243392781176,98.9809168506708,3290370060,11.708612940171,191,50
"mgm4682248",4428311259,30199730,0.577255368794948,99.1740951657515,2995030897,11.9927641350901,191,50
"mgm4682249",4875270942,33251732,0.55490378528049,99.1560398718479,3297110064,11.5701476617818,191,50
"mgm4682250",5428856433,37164953,0.560159076366218,98.6198922947649,3665203662,11.6158684826515,191,50
"mgm4682251",4715720563,32146491,0.551059592087041,99.2433012673141,3190323891,12.7133859591331,191,50
"mgm4682252",4702862896,32064877,0.533386534199253,99.2049912744091,3180995843,11.2838295410616,191,50
"mgm4682253",4718603301,32214957,0.58291620019761,99.0146158196021,3189751591,11.9361834336667,191,50
"mgm4682254",4746494911,32347832,0.574699358201323,99.2740221663078,3211299391,12.1592365003637,191,50
"mgm4682255",5291540323,36127126,0.569559937422378,99.0119018047547,3577015452,11.8331277619945,191,50
"mgm4682256",4427407259,30115588,0.547594947480772,99.5637820520058,2998421840,13.1939664726139,191,50
"mgm4682257",4688196711,31972403,0.551237785639083,99.18088077396,3171051090,12.4657319984613,191,50
"mgm4682258",6825165419,46603187,0.557939035775158,98.9996579203907,4613699571,12.22012921798,191,50
"mgm4682259",4804418800,32833766,0.585136138860289,98.8675473900862,3246193916,11.8204052957552,191,50
"mgm4682260",2888722880,19384529,0.57705857227836,101.598236304839,1969433958,17.1672320609217,191,50
"mgm4682261",4999779149,34147520,0.554173457986486,98.9630798078455,3379343747,11.9460166934985,191,50
"mgm4682262",5131503559,34888114,0.576938928132447,99.6276466248649,3475820693,12.740364509488,191,50
"mgm4682263",4373544159,29709365,0.58855140224086,99.7587163172286,2963768115,13.6101346765218,191,50
"mgm4682264",4576807796,31186758,0.545657492805451,99.3019601139689,3096906199,12.4896487048862,191,50
"mgm4682265",5263013779,35525093,0.541528912723994,100.707173968552,3577631721,15.1643454982566,191,50
"mgm4682266",4548191065,31078114,0.544826617102429,98.8905415882058,3073331525,11.5559334549486,191,50
"mgm4682267",4771406512,32488464,0.505413254311021,99.4092837075954,3229654935,12.1576758804006,191,50
"mgm4682268",4717920463,32254093,0.557027635064367,98.8194112604561,3187330481,11.8845692344364,191,50
"mgm4531566",455373325,2876001,0.622314731252277,99.8609079064993,287200071,4.41488211141412,101,50
"mgm4531567",6645918,41816,0.624491756592153,100.363688540272,4196808,3.51414080680883,101,50
"mgm4531568",501275876,3155653,0.62470886378896,100.37662442607,316753796,3.67564680229183,101,50
"mgm4531569",7169953,45038,0.626712241866003,100.626071317554,4531997,3.09020979805695,101,50
"mgm4531570",513184782,3230747,0.625645938619667,100.36847113067,324265137,3.81111015542168,101,50
"mgm4531573",472208119,2980099,0.623205312274761,99.9774071264075,297942571,4.32079715472017,101,50
