"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4633089","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633090","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633092","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633093","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633094","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633095","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633096","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633097","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633098","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633099","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633100","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633101","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633102","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633103","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633104","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633105","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633106","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633107","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633108","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633109","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633110","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633111","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633112","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633113","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633114","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633115","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633116","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633117","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633118","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633119","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633120","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633121","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633122","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633188","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633189","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4628882","free-living","freshwater","freshwater","stream","USA","Effect of storm events on transport of antibiotic resistance genes in surface water",37.21,-80.445,"pruden","illumina","mgp12991"
"mgm4628883","free-living","freshwater","freshwater","stream","USA","Effect of storm events on transport of antibiotic resistance genes in surface water",37.21,-80.445,"pruden","illumina","mgp12991"
"mgm4628884","free-living","freshwater","freshwater","stream","USA","Effect of storm events on transport of antibiotic resistance genes in surface water",37.21,-80.445,"pruden","illumina","mgp12991"
"mgm4628885","free-living","freshwater","freshwater","stream","USA","Effect of storm events on transport of antibiotic resistance genes in surface water",37.21,-80.445,"pruden","illumina","mgp12991"
"mgm4622647","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622648","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622650","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622651","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622652","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622653","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622654","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622655","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622656","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622657","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622658","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622659","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4622660","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4624924","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628866","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628867","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628868","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628869","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628870","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628871","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628872","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628874","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628875","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691131","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691132","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691133","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691134","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691135","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691136","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691137","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691138","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691139","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691140","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691141","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691142","free-living","freshwater","freshwater","drinking_water_reservoir","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691143","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691144","free-living","freshwater","freshwater","drinking_water_reservoir","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691145","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691146","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691147","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691148","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691149","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691150","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691151","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691152","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691153","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691154","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691155","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691156","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691157","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691158","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691159","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4691160","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4693459","free-living","freshwater","wastewater","reclaimed_water","USA","Relative Abundance and Diversity of Antibiotic Resistance Genes and Pathogens in Reclaimed Versus Potable Water Distribution Systems",37.222,-80.426,"pruden","illumina","mgp12943"
"mgm4628187","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4628188","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4628189","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4628190","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4628191","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4628192","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4628194","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4628195","free-living","freshwater","wastewater","reactor_sludge","USA","Pharms_Diversity",42.2780436,-83.7382241,"love","illumina","mgp12795"
"mgm4447212","free-living","freshwater","wastewater","sludge","USA","Terephthalate-degrading reactor biofilm ecogenomics",40.113849,-88.226489,"liu","illumina","mgp12488"
"mgm4606864","free-living","terrestrial","soil","permafrost","Russia","Late Pleistocene permafrost sediments, Kolyma lowland, Northeast Siberia",68.626111,161.365,"rivkina","illumina","mgp11991"
"mgm4606865","free-living","terrestrial","soil","permafrost","Russia","Late Pleistocene permafrost sediments, Kolyma lowland, Northeast Siberia",68.716667,158.9,"rivkina","illumina","mgp11991"
"mgm4603523","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603524","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603525","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603526","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603527","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603528","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603529","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603530","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.6536056566,-58.3225517155,"erijman","illumina","mgp11705"
"mgm4603531","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603532","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603533","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603534","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603535","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603536","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603537","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603538","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.0672375676,-59.067630619,"erijman","illumina","mgp11705"
"mgm4603539","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8398174864,-58.1962757771,"erijman","illumina","mgp11705"
"mgm4603540","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8398174864,-58.1962757771,"erijman","illumina","mgp11705"
"mgm4603542","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8398174864,-58.1962757771,"erijman","illumina","mgp11705"
"mgm4603543","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8398174864,-58.1962757771,"erijman","illumina","mgp11705"
"mgm4603544","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8398174864,-58.1962757771,"erijman","illumina","mgp11705"
"mgm4603545","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8398174864,-58.1962757771,"erijman","illumina","mgp11705"
"mgm4603546","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8398174864,-58.1962757771,"erijman","illumina","mgp11705"
"mgm4603547","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603548","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603549","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603550","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603551","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603552","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603553","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603554","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-30.9400803396,-62.0472544,"erijman","illumina","mgp11705"
"mgm4603555","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603556","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603557","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603558","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603559","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603560","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603561","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603562","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.8249211528,-58.171798267,"erijman","illumina","mgp11705"
"mgm4603563","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4603564","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4603565","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4603566","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4603567","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4603568","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4603569","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4603570","free-living","freshwater","wastewater","reactor_sludge","Argentina","Industrial Activated Sludge Argentina",-34.47341,-58.585164,"erijman","illumina","mgp11705"
"mgm4600826","free-living","freshwater","freshwater","lake","Switzerland","Lake Greifensee",47.3586,8.6735,"buehlmann","illumina","mgp11394"
"mgm4600827","free-living","freshwater","freshwater","lake","Switzerland","Lake Greifensee",47.3586,8.6735,"buehlmann","illumina","mgp11394"
"mgm4600828","free-living","freshwater","freshwater","lake","Switzerland","Lake Greifensee",47.3586,8.6735,"buehlmann","illumina","mgp11394"
"mgm4585272","free-living","freshwater","freshwater","lake","United Kingdom","Lough Neagh viromes",54.618333,-6.395278,"kulakov","illumina","mgp11162"
"mgm4572060","free-living","freshwater","freshwater","pond","USA","Stygobromus_seep_water_metagenome",38.112458,-77.277817,"aunins","illumina","mgp10041"
"mgm4746911","free-living","freshwater","freshwater","pond","Iceland","Anthelia_Biocrust",64.0243,-19.35595,"andresson","illumina","mgp10041"
