"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4441020","free-living","marine","sediment","coastal_marine_sediment","Australia","Jeffries et al PLoS One",-35.79,139.31,"jeffries","454","mgp358"
"mgm4441021","free-living","marine","sediment","coastal_marine_sediment","Australia","Jeffries et al PLoS One",-35.93,139.48,"jeffries","454","mgp358"
"mgm4441022","free-living","marine","sediment","coastal_marine_sediment","Australia","Jeffries et al PLoS One",-36.16,139.65,"jeffries","454","mgp358"
"mgm4446341","free-living","marine","sediment","coastal_marine_sediment","Australia","Jeffries et al PLoS One",-34.94,137.35,"jeffries","454","mgp358"
"mgm4446342","free-living","marine","sediment","coastal_marine_sediment","Australia","Jeffries et al PLoS One",-33.1025,128.02,"jeffries","454","mgp358"
"mgm4446406","free-living","marine","saline_water","estuarine_seawater","Australia","Jeffries et al PLoS One",-35.55,138.88,"jeffries","454","mgp358"
"mgm4446411","free-living","marine","saline_water","estuarine_seawater","Australia","Jeffries et al PLoS One",-36.16,139.65,"jeffries","454","mgp358"
"mgm4446412","free-living","marine","saline_water","estuarine_seawater","Australia","Jeffries et al PLoS One",-36.16,140.65,"jeffries","454","mgp358"
"mgm4453379","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.864633,-43.160464,"thompson","454","mgp1929"
"mgm4453380","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.864633,-43.160464,"thompson","454","mgp1929"
"mgm4453381","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.830467,-43.246569,"thompson","454","mgp1929"
"mgm4453382","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.830467,-43.246569,"thompson","454","mgp1929"
"mgm4454502","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.864633,-43.160464,"thompson","454","mgp1929"
"mgm4454503","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.830467,-43.246569,"thompson","454","mgp1929"
"mgm4454505","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.864633,-43.160464,"thompson","454","mgp1929"
"mgm4454506","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.830467,-43.246569,"thompson","454","mgp1929"
"mgm4454687","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.864633,-43.160464,"thompson","454","mgp1929"
"mgm4454695","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.864633,-43.160464,"thompson","454","mgp1929"
"mgm4454700","free-living","marine","saline_water","estuarine_seawater","Brazil","Guanabara Bay Metagenome",-22.864633,-43.160464,"thompson","454","mgp1929"
"mgm4460178","free-living","marine","saline_water","estuarine_seawater","United States of America","Puget Sound",48.016667,-122.300556,"faustman","454","mgp2706"
"mgm4460179","free-living","marine","saline_water","estuarine_seawater","United States of America","Puget Sound",48.368056,-122.716667,"faustman","454","mgp2706"
"mgm4460180","free-living","marine","saline_water","estuarine_seawater","United States of America","Puget Sound",47.700556,-122.450556,"faustman","454","mgp2706"
"mgm4460182","free-living","marine","saline_water","estuarine_seawater","United States of America","Puget Sound",47.333333,-122.434722,"faustman","454","mgp2706"
"mgm4460188","free-living","marine","saline_water","estuarine_seawater","United States of America","Puget Sound",47.883333,-122.366667,"faustman","454","mgp2706"
"mgm4460189","free-living","marine","saline_water","estuarine_seawater","United States of America","Puget Sound",47.683889,-122.406944,"faustman","454","mgp2706"
"mgm4533700","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533701","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533702","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533703","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533704","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533705","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533706","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.26,-123.99,"kahn","illumina","mgp5692"
"mgm4533707","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.26,-123.99,"kahn","illumina","mgp5692"
"mgm4533708","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.26,-123.99,"kahn","illumina","mgp5692"
"mgm4533709","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.26,-123.99,"kahn","illumina","mgp5692"
"mgm4533710","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.26,-123.99,"kahn","illumina","mgp5692"
"mgm4533711","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.26,-123.99,"kahn","illumina","mgp5692"
"mgm4533712","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.26,-123.99,"kahn","illumina","mgp5692"
"mgm4533714","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533715","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533716","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533717","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533718","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533719","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533720","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533721","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533722","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533723","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533724","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533725","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533726","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533727","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533728","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533729","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533730","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533731","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533732","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533733","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533734","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533735","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.21,-123.7975,"kahn","illumina","mgp5692"
"mgm4533736","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533737","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533738","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533739","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533741","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533742","free-living","marine","saline_water","coastal_seawater","USA","Columbia River coastal margin study",46.16555,-124.1596,"kahn","illumina","mgp5692"
"mgm4533743","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533744","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533745","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533746","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533747","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533748","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533749","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533750","free-living","freshwater","freshwater","river","USA","Columbia River coastal margin study",46.242333,-123.705183,"kahn","illumina","mgp5692"
"mgm4533751","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533752","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533753","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533754","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533755","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533756","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
"mgm4533757","free-living","marine","saline_water","estuarine_seawater","USA","Columbia River coastal margin study",46.2,-123.940333,"kahn","illumina","mgp5692"
