"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","Realm.","Biome","Functional.group","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4520350","plant-associated habitat","bulk soil","plant-associated",NA,"root_S8_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.06272",-75.45012,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",11080796,35790,0.549187461738519,250.889382509081,8979331,0.413463575043608,251,244
"mgm4520351","plant-associated habitat","bulk soil","plant-associated",NA,"root_S8_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.06272",-75.45012,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",2361917,7630,0.466186294770339,250.8250327654,1913795,0.683272226952959,251,242
"mgm4520352","plant-associated habitat","bulk soil","plant-associated",NA,"root_S9_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01039",-72.53075,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",9060322,29262,0.557138582274129,250.902638233887,7341913,0.381175033208673,251,244
"mgm4520353","plant-associated habitat","bulk soil","plant-associated",NA,"root_S9_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01039",-72.53075,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1966959,6354,0.492650279293152,250.813031161473,1593666,0.680752305218247,251,240
"mgm4520354","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S29_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","USA","41.0150",-72.52847,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",16109672,51867,0.568323564373204,250.901285981453,13013497,0.363091475217577,251,242
"mgm4520355","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S29_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","USA","41.0150",-72.52847,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",2553087,8220,0.487311033055667,250.859732360097,2062067,0.623104275545938,251,242
"mgm4520356","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S30_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00938",-72.49426,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",18659068,60078,0.558611166690461,250.899563900263,15073544,0.389157117409697,251,241
"mgm4520357","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S30_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00938",-72.49426,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",3148639,10139,0.492138858152632,250.827695038958,2543142,0.693198560117663,251,240
"mgm4520358","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S31_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00933",-72.49417,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",13641925,43923,0.564634880565059,250.903512965872,11020435,0.39460841259308,251,239
"mgm4520359","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S31_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00933",-72.49417,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1586469,5108,0.482364748539436,250.852388410337,1281354,0.690457513616907,251,241
"mgm4520360","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S32_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01444",-72.52846,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",15651515,50395,0.569384776982516,250.896299236035,12643919,0.397702864479813,251,243
"mgm4520361","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S32_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01444",-72.52846,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",2500461,8052,0.501577624471897,250.806259314456,2019492,0.753446836930946,251,239
"mgm4520362","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S33_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01504",-72.52851,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",7082330,22804,0.569574759978697,250.888572180319,5721263,0.42467922872269,251,243
"mgm4520363","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S33_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01504",-72.52851,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1048643,3376,0.496658012092789,250.874111374408,846951,0.715602397039772,251,241
"mgm4520364","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S34_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00936",-72.49427,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",16466422,53017,0.566215651368532,250.897636607126,13301840,0.398777270370929,251,242
"mgm4520365","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S34_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00936",-72.49427,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",2261266,7281,0.48915551958949,250.846449663508,1826413,0.6670607675802,251,239
"mgm4520366","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S35_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.02556",-72.46173,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",7815227,25162,0.562448134587528,250.902750178841,6313215,0.408413081668484,251,238
"mgm4520368","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S36_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01508",-72.52867,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",14250719,45880,0.558584207669603,250.898169136879,11511208,0.397572719839354,251,243
"mgm4520369","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S36_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01508",-72.52867,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1779801,5731,0.463338397878456,250.819054266271,1437444,0.716123410112966,251,240
"mgm4520370","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S37_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.06267",-75.45014,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",16258349,52347,0.570782596883373,250.883164269204,13132981,0.422440078329309,251,244
"mgm4520371","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S37_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.06267",-75.45014,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1589621,5118,0.468664100940377,250.849355216882,1283847,0.710792514191227,251,240
"mgm4520372","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S38_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.02536",-72.4617,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",15903676,51205,0.564615563043551,250.897959183673,12847230,0.403709478644802,251,240
"mgm4520373","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S38_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.02536",-72.4617,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1427838,4597,0.465413527966695,250.861648901457,1153211,0.656147625604592,251,242
"mgm4520374","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S39_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00942",-72.49433,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",27683451,89133,0.569401560086847,250.896009334365,22363114,0.409047909537018,251,241
"mgm4520375","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S39_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.00942",-72.49433,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1940790,6249,0.465511389879122,250.845255240839,1567532,0.695206892340078,251,242
"mgm4520376","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S40_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01512",-72.5286,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",16880249,54349,0.574847110410221,250.896686231577,13635984,0.400000928064635,251,242
"mgm4520377","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S40_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01512",-72.5286,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1439626,4635,0.479365177656854,250.856310679612,1162719,0.680872581358985,251,242
"mgm4520378","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S41_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01504",-72.52848,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",16723916,53847,0.573336137283409,250.887013204078,13509513,0.418140896044624,251,242
"mgm4520379","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S41_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01504",-72.52848,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1899358,6116,0.47891608872537,250.823577501635,1534037,0.703700854128481,251,238
"mgm4520380","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S42_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01446",-72.52847,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",14224795,45799,0.560395130927086,250.900150658311,11490976,0.396416110632358,251,241
"mgm4520381","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S42_L001_R2_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.01446",-72.52847,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1351062,4350,0.455005035228271,250.876091954023,1091311,0.663080134557837,251,238
"mgm4520382","plant-associated habitat","bulk soil","plant-associated",NA,"soil_S43_L001_R1_001","Merlot microbiome","metagenome","WGS","north america","United States of America","41.0254",-72.46171,"Udvardy biome","mgp4184","host-associated","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",7151263,23024,0.568610279679957,250.905707088256,5776853,0.383252209027813,251,245
